player_id,player_name,team,conference,week,comp,att,yds,td,int,qbr,completion_pct
5125715,Colton Joseph,Old Dominion,Sun Belt,3,1,2,12,0,0,3.1,0.5
5193346,Quinn Henicle,Old Dominion,Sun Belt,3,5,12,38,0,1,10.1,0.4166666666666667
4427936,Grayson McCall,NC State,ACC,3,9,13,54,0,0,32.6,0.6923076923076923
5079301,CJ Bailey,NC State,ACC,3,13,20,156,0,1,68.9,0.65
5092781,Jack Turner,Louisiana Tech,Conference USA,3,19,36,281,1,1,40.1,0.5277777777777778
4837248,Fernando Mendoza,California,ACC,3,21,29,198,2,1,51.6,0.7241379310344828
4429463,Jacolby Criswell,North Carolina,ACC,3,14,23,161,1,0,28.6,0.6086956521739131
4801306,Conner Harrell,North Carolina,ACC,3,2,6,22,0,0,1.1,0.3333333333333333
4426499,Hank Bachmeier,Wake Forest,ACC,3,22,39,239,0,0,46.5,0.5641025641025641
4567031,Michael Kern,Wake Forest,ACC,3,2,3,26,0,1,8.6,0.6666666666666666
4689114,Jaxson Dart,Ole Miss,SEC,3,26,34,377,2,1,90.7,0.7647058823529411
5089314,Hank Brown,Auburn,SEC,4,7,13,72,0,3,9.5,0.5384615384615384
4430590,Payton Thorne,Auburn,SEC,4,13,22,213,2,1,62.1,0.5909090909090909
4431325,Taylen Green,Arkansas,SEC,4,12,27,151,1,2,80.3,0.4444444444444444
4870999,Malachi Singleton,Arkansas,SEC,4,0,1,0,0,0,0.8,0.0
5079620,Michael Van Buren Jr.,Mississippi State,SEC,4,7,13,100,0,0,58.0,0.5384615384615384
4565315,Blake Shapen,Mississippi State,SEC,4,13,21,140,1,0,21.6,0.6190476190476191
4426335,Graham Mertz,Florida,SEC,4,19,21,201,3,0,95.1,0.9047619047619048
5079555,D.J. Lagway,Florida,SEC,4,7,7,76,0,0,78.0,1.0
5228762,Nick Poulos,Ohio,Mid-American,4,8,19,110,0,1,18.7,0.42105263157894735
4432782,Brock Vandagriff,Kentucky,SEC,4,17,24,237,0,0,79.1,0.7083333333333334
4893657,Gavin Wimsatt,Kentucky,SEC,4,2,3,45,0,0,58.2,0.6666666666666666
4567747,Garrett Nussmeier,LSU,SEC,4,32,44,352,3,0,86.0,0.7272727272727273
4429068,Ethan Garbers,UCLA,Big Ten,4,22,36,281,2,1,47.4,0.6111111111111112
4429435,Brady Cook,Missouri,SEC,4,23,37,226,2,0,46.0,0.6216216216216216
5084180,Diego Pavia,Vanderbilt,SEC,4,14,23,178,2,0,85.3,0.6086956521739131
5079465,Michael Hawkins Jr.,Oklahoma,SEC,4,11,18,132,1,0,58.9,0.6111111111111112
4870607,Jackson Arnold,Oklahoma,SEC,4,7,16,54,0,1,1.3,0.4375
4870799,Nico Iamaleava,Tennessee,SEC,4,13,21,194,1,0,62.1,0.6190476190476191
4697512,Robby Ashford,South Carolina,SEC,4,15,21,243,2,0,94.2,0.7142857142857143
4428887,Davis Beville,South Carolina,SEC,4,4,6,33,1,0,85.7,0.6666666666666666
4684003,Tahj Bullock,Akron,Mid-American,4,2,3,7,0,0,40.6,0.6666666666666666
4431091,Ben Finley,Akron,Mid-American,4,14,27,110,1,1,38.6,0.5185185185185185
4870971,Marcel Reed,Texas A&M,SEC,4,16,29,173,2,0,75.5,0.5517241379310345
5084054,Justin Pegues,Bowling Green,Mid-American,4,0,1,0,0,0,3.2,0.0
4426444,Connor Bazelak,Bowling Green,Mid-American,4,20,36,250,1,1,73.9,0.5555555555555556
-7034, Team,Ole Miss,SEC,4,0,1,0,0,0,,0.0
5141684,Austin Simmons,Ole Miss,SEC,4,1,1,6,0,0,78.4,1.0
4689114,Jaxson Dart,Ole Miss,SEC,4,22,31,382,4,1,77.3,0.7096774193548387
4838269,OJ Arnold,Georgia Southern,Sun Belt,4,1,1,12,1,0,99.5,1.0
4685345,JC French,Georgia Southern,Sun Belt,4,20,28,109,0,1,26.9,0.7142857142857143
4565355,Dexter Williams II,Georgia Southern,Sun Belt,4,2,4,36,0,0,89.7,0.5
4870906,Arch Manning,Texas,SEC,4,15,29,258,2,2,71.3,0.5172413793103449
5122054,Aidan Armenta,UL Monroe,Sun Belt,4,3,6,12,0,1,25.7,0.5
5081925,General Booty,UL Monroe,Sun Belt,4,8,19,42,0,1,6.5,0.42105263157894735
4911929,Alonza Barnett,James Madison,Sun Belt,4,22,34,388,5,0,95.5,0.6470588235294118
4429463,Jacolby Criswell,North Carolina,ACC,4,28,48,475,3,2,70.2,0.5833333333333334
5079301,CJ Bailey,NC State,ACC,4,16,25,204,1,1,51.3,0.64
4875128,Lex Thomas,NC State,ACC,4,4,6,53,1,0,99.0,0.6666666666666666
-5650, Team,Clemson,ACC,4,0,1,0,0,0,,0.0
4899369,Christopher Vizzina,Clemson,ACC,4,4,7,41,0,0,6.9,0.5714285714285714
4685413,Cade Klubnik,Clemson,ACC,4,16,24,209,3,0,99.2,0.6666666666666666
5081434,Trent Pearman,Clemson,ACC,4,1,2,4,0,0,70.3,0.5
4880272,Byrum Brown,South Florida,American Athletic,4,19,30,254,0,0,62.5,0.6333333333333333
4806463,Bryce Archie,South Florida,American Athletic,4,6,12,37,0,2,2.4,0.5
4571563,Sean Atkins,South Florida,American Athletic,4,1,1,12,1,0,100.0,1.0
4688380,Cameron Ward,Miami,ACC,4,24,34,404,3,1,94.1,0.7058823529411765
4432722,Athan Kaliakmanis,Rutgers,Big Ten,4,16,25,269,0,0,77.6,0.64
4678010,Kyron Drones,Virginia Tech,ACC,4,13,27,137,0,1,32.3,0.48148148148148145
4838679,Ashton Daniels,Stanford,ACC,4,23,38,178,1,2,37.8,0.6052631578947368
4433971,Kyle McCord,Syracuse,ACC,4,27,42,339,2,2,49.3,0.6428571428571429
4832918,Ethan Vasko,Coastal Carolina,Sun Belt,4,10,21,222,1,1,45.1,0.47619047619047616
4690158,Noah Kim,Coastal Carolina,Sun Belt,4,6,12,80,1,0,71.2,0.5
-7809, Team,Virginia,ACC,4,0,1,0,0,0,,0.0
5044387,Anthony Colandrea,Virginia,ACC,4,13,20,131,2,0,54.3,0.65
4775264,Tony Muskett,Virginia,ACC,4,2,2,10,0,0,100.0,1.0
4431375,Ken Seals,TCU,Big 12,4,3,3,19,1,0,99.9,1.0
4685401,Josh Hoover,TCU,Big 12,4,28,43,396,3,2,86.0,0.6511627906976745
5084084,Kevin Jennings,SMU,ACC,4,14,19,137,2,0,78.5,0.7368421052631579
4428993,Haynes King,Georgia Tech,ACC,4,21,32,312,0,0,86.0,0.65625
4360689,Tyler Shough,Louisville,ACC,4,13,19,269,2,0,80.2,0.6842105263157895
4429020,D.J. Uiagalelei,Florida State,ACC,4,16,27,177,1,1,48.0,0.5925925925925926
4837248,Fernando Mendoza,California,ACC,4,22,36,303,0,1,61.1,0.6111111111111112
-5490, Team,California,ACC,4,0,1,0,0,0,,0.0
4682518,Nick Vattiato,Middle Tennessee,Conference USA,4,21,33,127,1,1,30.0,0.6363636363636364
5194626,Roman Gagliano,Middle Tennessee,Conference USA,4,0,2,0,0,0,8.5,0.0
4685497,Maalik Murphy,Duke,ACC,4,14,21,216,3,1,43.1,0.6666666666666666
4773919,Thomas Castellanos,Boston College,ACC,4,10,16,140,1,0,17.5,0.625
5075805,Aidan Chiles,Michigan State,Big Ten,4,17,35,241,0,3,53.0,0.4857142857142857
4870819,Eli Holstein,Pittsburgh,ACC,4,16,24,247,3,0,83.9,0.6666666666666666
4683182,Nate Yarnell,Pittsburgh,ACC,4,8,11,102,1,0,65.6,0.7272727272727273
4870971,Marcel Reed,Texas A&M,SEC,5,11,22,163,2,0,59.4,0.5
4431325,Taylen Green,Arkansas,SEC,5,23,41,279,1,1,59.0,0.5609756097560976
4920227,Giovanni Lopez,South Alabama,Sun Belt,5,16,22,171,1,0,60.1,0.7272727272727273
4869553,Bishop Davenport,South Alabama,Sun Belt,5,4,8,50,0,0,18.6,0.5
4567747,Garrett Nussmeier,LSU,SEC,5,26,39,409,2,2,87.9,0.6666666666666666
4870645,Rickie Collins,LSU,SEC,5,3,3,21,0,0,98.3,1.0
5079620,Michael Van Buren Jr.,Mississippi State,SEC,5,12,23,144,0,0,47.5,0.5217391304347826
4870906,Arch Manning,Texas,SEC,5,26,31,324,2,0,79.5,0.8387096774193549
4432734,Jalen Milroe,Alabama,SEC,5,27,33,374,2,1,98.5,0.8181818181818182
4430841,Carson Beck,Georgia,SEC,5,27,50,439,3,3,70.1,0.54
5079465,Michael Hawkins Jr.,Oklahoma,SEC,5,10,15,161,0,0,67.5,0.6666666666666666
4430590,Payton Thorne,Auburn,SEC,5,21,32,338,3,1,65.5,0.65625
4689114,Jaxson Dart,Ole Miss,SEC,5,18,27,261,1,0,79.5,0.6666666666666666
4432782,Brock Vandagriff,Kentucky,SEC,5,18,28,243,1,0,75.3,0.6428571428571429
4433971,Kyle McCord,Syracuse,ACC,5,28,50,385,4,2,50.7,0.56
4570048,Michael Johnson Jr.,Syracuse,ACC,5,2,3,31,0,0,2.2,0.6666666666666666
4838679,Ashton Daniels,Stanford,ACC,5,9,19,71,1,3,33.4,0.47368421052631576
4684502,Justin Lamson,Stanford,ACC,5,4,8,54,1,0,10.9,0.5
4685413,Cade Klubnik,Clemson,ACC,5,15,31,255,4,1,80.2,0.4838709677419355
4688380,Cameron Ward,Miami,ACC,5,24,38,343,4,2,89.4,0.631578947368421
4697496,Peter Moore,Virginia Tech,ACC,5,1,1,-1,0,0,24.7,1.0
4678010,Kyron Drones,Virginia Tech,ACC,5,19,33,189,2,1,83.4,0.5757575757575758
4360689,Tyler Shough,Louisville,ACC,5,24,41,264,3,1,72.2,0.5853658536585366
4567707,Grayson James,Boston College,ACC,5,19,32,168,1,1,53.0,0.59375
4869991,Caden Veltkamp,Western Kentucky,Conference USA,5,25,39,232,2,2,59.1,0.6410256410256411
4429020,D.J. Uiagalelei,Florida State,ACC,5,12,30,222,2,3,13.2,0.4
4920158,Brock Glenn,Florida State,ACC,5,0,4,0,0,0,2.4,0.0
5084084,Kevin Jennings,SMU,ACC,5,16,23,254,3,0,90.3,0.6956521739130435
4685497,Maalik Murphy,Duke,ACC,5,15,34,209,1,0,20.7,0.4411764705882353
4429463,Jacolby Criswell,North Carolina,ACC,5,21,39,251,2,1,55.8,0.5384615384615384
4426499,Hank Bachmeier,Wake Forest,ACC,5,29,35,254,1,1,67.6,0.8285714285714286
4373895,Ben Wooldridge,Louisiana,Sun Belt,5,20,29,257,3,0,87.5,0.6896551724137931
5079301,CJ Bailey,NC State,ACC,5,13,20,108,1,0,26.3,0.65
4618083,Ethan Hampton,Northern Illinois,Mid-American,5,14,29,159,1,2,19.8,0.4827586206896552
