player_id,player_name,team,conference,opponent,comp,att,yds,avg,td,int,qbr,week,completion_pct
5224084,Trey Hedden,Furman,Southern,The Citadel,16,22,211,9.6,0,0,,9,0.7272727272727273
5223107,Quentin Hayes,The Citadel,Southern,Furman,11,15,194,12.9,2,0,,9,0.7333333333333333
4683012,Eddie Lee Marburger,UT Rio Grande Valley,Southland,Incarnate Word,26,36,440,12.2,6,0,,9,0.7222222222222222
5141395,EJ Colson,Incarnate Word,Southland,UT Rio Grande Valley,29,45,339,7.5,2,1,,9,0.6444444444444445
5230098,Ron Peace,East Texas A&M,Southland,Stephen F. Austin,18,37,250,6.8,1,1,,9,0.4864864864864865
4683311,Sam Vidlak,Stephen F. Austin,Southland,East Texas A&M,30,46,309,6.7,2,3,,9,0.6521739130434783
4429179,Aidan Bouman,South Dakota,MVFC,Illinois State,21,38,173,4.6,1,0,,9,0.5526315789473685
4878284,Tommy Rittenhouse,Illinois State,MVFC,South Dakota,18,27,141,5.2,2,0,,9,0.6666666666666666
5126467,Braden Graham,Holy Cross,Patriot,Colgate,15,24,127,5.3,2,0,,9,0.625
5089309,Jake Stearney,Colgate,Patriot,Holy Cross,23,40,216,5.4,2,0,,9,0.575
5154161,Garrett Bass-Sulpizio,Cornell,Ivy,Brown,28,48,346,7.2,0,0,,9,0.5833333333333334
5155943,James Murphy,Brown,Ivy,Cornell,30,46,468,10.2,2,1,,9,0.6521739130434783
5226585,Abram Johnston,Northwestern State,Southland,Lamar,13,23,284,12.3,1,1,,9,0.5652173913043478
5154910,Robert Coleman,Lamar,Southland,Northwestern State,18,30,166,5.5,1,0,,9,0.6
5308438,Ashton Strother,Southern,SWAC,Florida A&M,12,28,197,7.0,0,0,,9,0.42857142857142855
5151696,RJ Johnson III,Florida A&M,SWAC,Southern,22,32,287,9.0,1,0,,9,0.6875
4878822,Jaylon Tolbert,Alcorn State,SWAC,Mississippi Valley State,23,32,227,7.1,3,0,,9,0.71875
5233879,Josh Brown,Mississippi Valley State,SWAC,Alcorn State,17,33,151,4.6,1,0,,9,0.5151515151515151
5220782,Brandon Nunez,Mississippi Valley State,SWAC,Alcorn State,4,7,32,4.6,0,2,,9,0.5714285714285714
5079683,Dante Reno,Yale,Ivy,Pennsylvania,16,22,211,9.6,3,0,,9,0.7272727272727273
5084404,Liam O'Brien,Pennsylvania,Ivy,Yale,21,39,220,5.6,1,0,,9,0.5384615384615384
5079572,Dylan Raiola,Nebraska,Big Ten,Northwestern,16,22,141,6.4,1,1,54.5,9,0.7272727272727273
4432767,Preston Stone,Northwestern,Big Ten,Nebraska,15,29,159,5.5,0,2,32.7,9,0.5172413793103449
5153846,Nick Minicucci,Delaware,Conference USA,Middle Tennessee,27,42,276,6.6,4,0,63.0,9,0.6428571428571429
4682518,Nick Vattiato,Middle Tennessee,Conference USA,Delaware,31,48,281,5.9,3,1,41.4,9,0.6458333333333334
5153782,Amari Odom,Kennesaw State,Conference USA,Florida International,10,15,205,13.7,1,0,85.7,9,0.6666666666666666
5085337,Keyone Jenkins,Florida International,Conference USA,Kennesaw State,22,36,296,8.2,1,0,47.6,9,0.6111111111111112
4428993,Haynes King,Georgia Tech,ACC,Syracuse,25,31,304,9.8,3,0,93.2,9,0.8064516129032258
4870645,Rickie Collins,Syracuse,ACC,Georgia Tech,17,29,224,7.7,1,0,36.1,9,0.5862068965517241
4870906,Arch Manning,Texas,SEC,Mississippi State,29,46,346,7.5,3,1,57.1,9,0.6304347826086957
4565315,Blake Shapen,Mississippi State,SEC,Texas,26,42,381,9.1,4,0,67.4,9,0.6190476190476191
4600403,Braylon Braxton,Southern Miss,Sun Belt,UL Monroe,18,23,248,10.8,4,0,65.4,9,0.782608695652174
5158127,Landon Graves,UL Monroe,Sun Belt,Southern Miss,12,26,103,4.0,1,2,39.8,9,0.46153846153846156
5156751,Drew VanVleet,Dayton,Pioneer,Presbyterian,10,12,104,8.7,1,0,,9,0.8333333333333334
5157481,Collin Hurst,Presbyterian,Pioneer,Dayton,14,23,215,9.3,2,3,,9,0.6086956521739131
5227302,Jack Stevens,Wagner,NEC,Duquesne,10,13,62,4.8,1,0,,9,0.7692307692307693
4777154,Tyler Riddell,Duquesne,NEC,Wagner,21,30,163,5.4,1,1,,9,0.7
5224011,Baylor Hayes,Tulsa,American Athletic,Temple,19,31,296,9.5,3,0,67.3,9,0.6129032258064516
4431387,Evan Simon,Temple,American Athletic,Tulsa,24,35,267,7.6,5,0,72.0,9,0.6857142857142857
4872721,Cardell Williams,Sacramento State,Big Sky,Montana,25,32,332,10.4,1,1,,9,0.78125
5153708,Keali'i Ah Yat,Montana,Big Sky,Sacramento State,16,24,196,8.2,3,1,,9,0.6666666666666666
5194695,Luke Marble,South Dakota State,MVFC,North Dakota State,7,16,89,5.6,1,0,,9,0.4375
4879250,Cole Payton,North Dakota State,MVFC,South Dakota State,18,23,243,10.6,0,1,,9,0.782608695652174
4837195,Luca Stanzani,Long Island University,NEC,New Haven,15,26,152,5.8,1,1,,9,0.5769230769230769
4685334,A.J. Duffy,New Haven,NEC,Long Island University,18,40,140,3.5,1,2,,9,0.45
5220153,JD Davis II,Alabama A&M,SWAC,Alabama State,5,13,88,6.8,1,1,,9,0.38461538461538464
5225612,Eric Handley,Alabama A&M,SWAC,Alabama State,3,12,11,0.9,0,1,,9,0.25
4887151,Andrew Body,Alabama State,SWAC,Alabama A&M,19,24,304,12.7,5,0,,9,0.7916666666666666
4819240,Te'Sean Smoot,Alabama State,SWAC,Alabama A&M,4,6,9,1.5,0,0,,9,0.6666666666666666
4605998,Logan Fife,New Mexico State,Conference USA,Missouri State,22,34,207,6.1,1,4,15.4,9,0.6470588235294118
4569535,Jacob Clark,Missouri State,Conference USA,New Mexico State,28,44,283,6.4,3,2,41.8,9,0.6363636363636364
5193926,Cameran Brown,Georgia State,Sun Belt,South Alabama,19,33,241,7.3,4,1,80.5,9,0.5757575757575758
4869553,Bishop Davenport,South Alabama,Sun Belt,Georgia State,16,22,280,12.7,2,0,92.6,9,0.7272727272727273
5219834,Drew Mestemaker,North Texas,American Athletic,Charlotte,37,49,608,12.4,4,1,42.6,9,0.7551020408163265
4915837,Grayson Loftis,Charlotte,American Athletic,North Texas,20,36,295,8.2,2,0,37.9,9,0.5555555555555556
5150998,Blake Baker,Louisiana Tech,Conference USA,Western Kentucky,31,45,340,7.6,1,1,50.6,9,0.6888888888888889
5196864,Rodney Tisdale Jr.,Western Kentucky,Conference USA,Louisiana Tech,21,34,227,6.7,1,1,83.3,9,0.6176470588235294
4870921,Dante Moore,Oregon,Big Ten,Wisconsin,9,15,86,5.7,0,0,36.4,9,0.6
4878912,Hunter Simmons,Wisconsin,Big Ten,Oregon,7,21,86,4.1,1,1,5.1,9,0.3333333333333333
5084084,Kevin Jennings,SMU,ACC,Wake Forest,21,39,171,4.4,0,1,40.7,9,0.5384615384615384
5138131,Deshawn Purdie,Wake Forest,ACC,SMU,14,26,183,7.0,0,2,11.4,9,0.5384615384615384
4697512,Robby Ashford,Wake Forest,ACC,SMU,4,10,33,3.3,1,0,26.4,9,0.4
5141378,Cutter Boley,Kentucky,SEC,Tennessee,26,35,330,9.4,5,1,86.3,9,0.7428571428571429
5151948,Joey Aguilar,Tennessee,SEC,Kentucky,20,26,396,15.2,3,0,95.3,9,0.7692307692307693
5106897,Jack O'Connell,Stonehill,NEC,Mercyhurst,12,19,188,9.9,2,1,,9,0.631578947368421
5227565,Adam Urena,Mercyhurst,NEC,Stonehill,29,41,255,6.2,2,1,,9,0.7073170731707317
5083569,Jaden Craig,Harvard,Ivy,Princeton,16,29,216,7.4,1,1,,9,0.5517241379310345
5154491,Kai Coln,Princeton,Ivy,Harvard,19,31,239,7.7,2,1,,9,0.6129032258064516
5171031,Matt Vezza,New Hampshire,CAA,William & Mary,17,23,280,12.2,3,0,,9,0.7391304347826086
4838536,Tyler Hughes,William & Mary,CAA,New Hampshire,19,24,204,8.5,0,0,,9,0.7916666666666666
4565189,Cam Ransom,Bethune-Cookman,SWAC,Arkansas-Pine Bluff,13,20,170,8.5,0,0,,9,0.65
5303362,Christian Peters,Arkansas-Pine Bluff,SWAC,Bethune-Cookman,20,41,185,4.5,1,0,,9,0.4878048780487805
5147067,Chris Dietrich,Bucknell,Patriot,Georgetown,18,30,222,7.4,2,1,,9,0.6
5172415,Dez Thomas II,Georgetown,Patriot,Bucknell,16,21,188,9.0,1,0,,9,0.7619047619047619
4685309,Braden Davis,Hampton,CAA,Monmouth,21,33,242,7.3,0,1,,9,0.6363636363636364
5226663,Frankie Weaver,Monmouth,CAA,Hampton,14,25,122,4.9,0,1,,9,0.56
5164893,Ean Rodrigue,Nicholls,Southland,McNeese,12,20,161,8.1,1,0,,9,0.6
4915622,Jake Strong,McNeese,Southland,Nicholls,10,18,170,9.4,1,2,,9,0.5555555555555556
5088334,Nick Whitfield Jr.,Saint Francis,NEC,Robert Morris,17,31,240,7.7,2,1,,9,0.5483870967741935
5095112,Zach Tanner,Robert Morris,NEC,Saint Francis,11,21,162,7.7,2,0,,9,0.5238095238095238
5088964,Sonny Mannino,Marist,Pioneer,Drake,17,28,161,5.8,0,0,,9,0.6071428571428571
5298739,Logan Inagawa,Drake,Pioneer,Marist,10,13,163,12.5,2,0,,9,0.7692307692307693
5083171,Jack Layne,New Mexico,Mountain West,Utah State,17,22,183,8.3,1,0,64.0,9,0.7727272727272727
4695600,Bryson Barnes,Utah State,Mountain West,New Mexico,13,23,164,7.1,1,1,24.6,9,0.5652173913043478
5141741,Bryce Underwood,Michigan,Big Ten,Michigan State,8,17,86,5.1,0,0,38.5,9,0.47058823529411764
5075805,Aidan Chiles,Michigan State,Big Ten,Michigan,14,28,130,4.6,0,0,26.8,9,0.5
5146670,Alessio Milivojevic,Michigan State,Big Ten,Michigan,5,6,60,10.0,1,0,83.8,9,0.8333333333333334
4431091,Ben Finley,Akron,Mid-American,Buffalo,17,32,230,7.2,2,1,65.5,9,0.53125
4427313,Ta'Quan Roberson,Buffalo,Mid-American,Akron,23,36,266,7.4,1,4,16.5,9,0.6388888888888888
4696880,Walker Harris,North Carolina Central,MEAC,Delaware State,22,32,354,11.1,2,1,,9,0.6875
4426688,Kaiden Bennett,Delaware State,MEAC,North Carolina Central,9,15,212,14.1,3,1,,9,0.6
4920227,Giovanni Lopez,North Carolina,ACC,Virginia,23,36,208,5.8,1,2,43.4,9,0.6388888888888888
4692530,Chandler Morris,Virginia,ACC,North Carolina,20,35,200,5.7,1,1,14.6,9,0.5714285714285714
4714009,Myles Burkett,Eastern Kentucky,UAC,Tarleton State,11,19,113,5.9,0,2,,9,0.5789473684210527
4697625,Victor Gabalis,Tarleton State,UAC,Eastern Kentucky,18,27,207,7.7,1,0,,9,0.6666666666666666
5298787,Byron McNair,Tennessee State,Big South-OVC,Western Illinois,18,27,187,6.9,1,1,,9,0.6666666666666666
5299364,Cason Carswell,Western Illinois,Big South-OVC,Tennessee State,14,31,133,4.3,1,0,,9,0.45161290322580644
4691966,Maddox Kopp,Houston Christian,Southland,SE Louisiana,10,19,73,3.8,0,0,,9,0.5263157894736842
4695784,Carson Camp,SE Louisiana,Southland,Houston Christian,12,15,169,11.3,1,2,,9,0.8
4685440,Kyle Lowe,SE Louisiana,Southland,Houston Christian,3,10,26,2.6,0,1,,9,0.3
4870889,Chris Parson,Austin Peay,UAC,North Alabama,17,24,311,13.0,3,0,,9,0.7083333333333334
4685698,Destin Wade,North Alabama,UAC,Austin Peay,26,49,330,6.7,2,3,,9,0.5306122448979592
4837248,Fernando Mendoza,Indiana,Big Ten,UCLA,15,22,168,7.6,3,1,91.3,9,0.6818181818181818
5191162,Alberto Mendoza,Indiana,Big Ten,UCLA,4,7,45,6.4,0,1,93.9,9,0.5714285714285714
4870799,Nico Iamaleava,UCLA,Big Ten,Indiana,13,27,113,4.2,0,2,18.4,9,0.48148148148148145
4812381,Gunnar Smith,Fordham,Patriot,Lehigh,17,32,203,6.3,0,0,,9,0.53125
5225902,Hayden Johnson,Lehigh,Patriot,Fordham,17,26,267,10.3,0,0,,9,0.6538461538461539
4596472,Jalon Daniels,Kansas,Big 12,Kansas State,17,35,129,3.7,0,1,41.3,9,0.4857142857142857
4870857,Avery Johnson,Kansas State,Big 12,Kansas,11,17,231,13.6,2,0,90.8,9,0.6470588235294118
5141367,Bear Bachmeier,BYU,Big 12,Iowa State,22,35,307,8.8,2,0,84.3,9,0.6285714285714286
4801299,Rocco Becht,Iowa State,Big 12,BYU,24,36,311,8.6,1,3,35.5,9,0.6666666666666666
4899046,Brendan Sorsby,Cincinnati,Big 12,Baylor,13,21,111,5.3,2,0,81.8,9,0.6190476190476191
4432759,Sawyer Robertson,Baylor,Big 12,Cincinnati,18,26,137,5.3,2,0,67.9,9,0.6923076923076923
4433829,Mitch Griffis,Texas Tech,Big 12,Oklahoma State,9,13,172,13.2,1,0,28.7,9,0.6923076923076923
5126468,Will Hammond,Texas Tech,Big 12,Oklahoma State,9,15,102,6.8,1,0,62.7,9,0.6
4874527,Sam Jackson,Oklahoma State,Big 12,Texas Tech,9,19,48,2.5,0,0,39.2,9,0.47368421052631576
5093185,Noah Walters,Oklahoma State,Big 12,Texas Tech,5,12,39,3.3,0,0,16.1,9,0.4166666666666667
5078810,Sam Leavitt,Arizona State,Big 12,Houston,18,35,270,7.7,1,0,48.2,9,0.5142857142857142
4429066,Jeff Sims,Arizona State,Big 12,Houston,6,11,58,5.3,1,0,83.2,9,0.5454545454545454
4685574,Conner Weigman,Houston,Big 12,Arizona State,17,22,201,9.1,1,0,86.5,9,0.7727272727272727
5227681,Cameron Peters,Prairie View A&M,SWAC,Lincoln (CA),11,18,243,13.5,2,0,,9,0.6111111111111112
5232593,Anastacio Prado,Lincoln (CA),Independent DII,Prairie View A&M,4,11,42,3.8,0,0,,9,0.36363636363636365
4913758,Dijon Jennings,Weber State,Big Sky,Eastern Washington,17,27,140,5.2,0,2,,9,0.6296296296296297
5152110,Nate Bell,Eastern Washington,Big Sky,Weber State,20,29,169,5.8,1,0,,9,0.6896551724137931
5300801,Eric Gibson Jr.,Northern Colorado,Big Sky,UC Davis,31,45,269,6.0,1,1,,9,0.6888888888888889
4698250,Grant Harper,UC Davis,Big Sky,Northern Colorado,15,31,216,7.0,3,2,,9,0.4838709677419355
4427455,Cade McNamara,East Tennessee State,Southern,Wofford,12,13,103,7.9,0,0,,9,0.9230769230769231
4868460,Jake Mcnamara,East Tennessee State,Southern,Wofford,14,18,97,5.4,0,0,,9,0.7777777777777778
5156255,JT Fayard,Wofford,Southern,East Tennessee State,22,29,145,5.0,0,0,,9,0.7586206896551724
5226896,Quinn Boyd,Stony Brook,CAA,Towson,19,29,176,6.1,1,0,,9,0.6551724137931034
4694939,Nathan Kent,Towson,CAA,Stony Brook,10,22,183,8.3,2,0,,9,0.45454545454545453
5301657,Andrew Indorf,Towson,CAA,Stony Brook,3,12,44,3.7,0,0,,9,0.25
4875127,Lanorris Sellers,South Carolina,SEC,Alabama,18,32,222,6.9,1,1,66.8,9,0.5625
4685522,Ty Simpson,Alabama,SEC,South Carolina,24,43,253,5.9,2,0,77.9,9,0.5581395348837209
4430841,Carson Beck,Miami,ACC,Stanford,21,28,189,6.8,1,0,69.0,9,0.75
4431114,Ben Gulbranson,Stanford,ACC,Miami,9,21,50,2.4,1,2,19.8,9,0.42857142857142855
5079318,Elijah Brown,Stanford,ACC,Miami,3,5,39,7.8,0,0,84.2,9,0.6
5080403,Jaylen Raynor,Arkansas State,Sun Belt,Georgia Southern,24,37,216,5.8,0,1,53.4,9,0.6486486486486487
4685345,JC French,Georgia Southern,Sun Belt,Arkansas State,18,24,208,8.7,2,0,55.8,9,0.75
5294263,Byrd Ficklin,Utah,Big 12,Colorado,10,22,140,6.4,2,0,74.3,9,0.45454545454545453
4917093,Ryan Staub,Colorado,Big 12,Utah,4,8,65,8.1,0,0,69.6,9,0.5
4432803,Kaidon Salter,Colorado,Big 12,Utah,9,22,37,1.7,0,1,10.7,9,0.4090909090909091
4429582,Joe Fagnano,UConn,FBS Independents,Rice,32,48,344,7.2,3,0,59.7,9,0.6666666666666666
4986096,Chase Jenkins,Rice,American Athletic,UConn,17,22,191,8.7,1,0,42.8,9,0.7727272727272727
4881352,Jack Shields,UAlbany,CAA,Villanova,11,26,102,3.9,1,1,,9,0.4230769230769231
4875733,Pat McQuaide,Villanova,CAA,UAlbany,15,22,203,9.2,2,1,,9,0.6818181818181818
5146355,AJ Hairston,Massachusetts,Mid-American,Central Michigan,21,51,176,3.5,0,1,11.5,9,0.4117647058823529
4683291,Joey Labas,Central Michigan,Mid-American,Massachusetts,10,11,148,13.5,2,0,72.7,9,0.9090909090909091
4832830,Joshua Wood,Idaho,Big Sky,Portland State,15,22,259,11.8,4,0,,9,0.6818181818181818
5225576,Tyrese Smith,Portland State,Big Sky,Idaho,7,13,141,10.8,0,1,,9,0.5384615384615384
5075571,John-Keawe Sagapolutele,Portland State,Big Sky,Idaho,7,14,41,2.9,0,1,,9,0.5
5158746,Jordan Cooke,Idaho State,Big Sky,Northern Arizona,26,39,256,6.6,1,1,,9,0.6666666666666666
5225414,Ty Pennington,Northern Arizona,Big Sky,Idaho State,24,30,171,5.7,1,0,,9,0.8
5224562,Bronson Barben,Utah Tech,UAC,Southern Utah,27,41,233,5.7,0,1,,9,0.6585365853658537
4697131,Bronson Barron,Southern Utah,UAC,Utah Tech,10,17,110,6.5,0,0,,9,0.5882352941176471
4912119,Tucker Kilcrease,Troy,Sun Belt,Louisiana,16,24,180,7.5,0,1,62.7,9,0.6666666666666666
4871091,D'Wayne' Winfield,Louisiana,Sun Belt,Troy,12,22,187,8.5,1,2,65.4,9,0.5454545454545454
4431325,Taylen Green,Arkansas,SEC,Auburn,14,22,268,12.2,1,3,67.5,9,0.6363636363636364
4838679,Ashton Daniels,Auburn,SEC,Arkansas,6,8,77,9.6,0,0,56.6,9,0.75
4870607,Jackson Arnold,Auburn,SEC,Arkansas,7,12,73,6.1,1,1,14.3,9,0.5833333333333334
4429801,Tucker Gleason,Toledo,Mid-American,Washington State,26,41,238,5.8,1,1,33.0,9,0.6341463414634146
4876066,Zevi Eckhaus,Washington State,Pac-12,Toledo,10,22,159,7.2,2,2,69.2,9,0.45454545454545453
4678010,Kyron Drones,Virginia Tech,ACC,California,9,18,119,6.6,3,1,86.7,9,0.5
5164313,Jaron-Keawe Sagapolutele,California,ACC,Virginia Tech,24,39,286,7.3,1,0,56.3,9,0.6153846153846154
5205097,Carter Jones,Nevada,Mountain West,Boise State,16,29,144,5.0,0,3,18.4,9,0.5517241379310345
4870513,Maddux Madsen,Boise State,Mountain West,Nevada,15,28,174,6.2,0,1,42.2,9,0.5357142857142857
4915980,John Mateer,Oklahoma,SEC,Ole Miss,17,31,223,7.2,1,0,45.1,9,0.5483870967741935
4911529,Trinidad Chambliss,Ole Miss,SEC,Oklahoma,24,44,315,7.2,1,0,90.7,9,0.5454545454545454
4610131,Parker Navarro,Ohio,Mid-American,Eastern Michigan,23,28,315,11.3,2,2,50.9,9,0.8214285714285714
4690158,Noah Kim,Eastern Michigan,Mid-American,Ohio,21,30,259,8.6,2,0,57.1,9,0.7
5084180,Diego Pavia,Vanderbilt,SEC,Missouri,10,19,129,6.8,0,1,59.1,9,0.5263157894736842
5195300,Matt Zollers,Missouri,SEC,Vanderbilt,14,23,138,6.0,1,0,93.5,9,0.6086956521739131
4685696,Beau Pribula,Missouri,SEC,Vanderbilt,9,14,68,4.9,0,0,17.6,9,0.6428571428571429
4597679,Luke Altmyer,Illinois,Big Ten,Washington,22,34,199,5.9,2,2,83.5,9,0.6470588235294118
5079653,Demond Williams Jr.,Washington,Big Ten,Illinois,26,33,280,8.5,4,0,90.5,9,0.7878787878787878
4429149,Brendon Lewis,Memphis,American Athletic,South Florida,27,44,307,7.0,2,0,58.0,9,0.6136363636363636
4880272,Byrum Brown,South Florida,American Athletic,Memphis,26,43,269,6.3,1,1,72.9,9,0.6046511627906976
4431580,Miller Moss,Louisville,ACC,Boston College,15,27,187,6.9,1,1,38.0,9,0.5555555555555556
4567707,Grayson James,Boston College,ACC,Louisville,23,46,244,5.3,3,2,56.0,9,0.5
4869991,Caden Veltkamp,Florida Atlantic,American Athletic,Navy,25,41,299,7.3,2,1,47.4,9,0.6097560975609756
4568336,Zach Gibson,Florida Atlantic,American Athletic,Navy,9,14,82,5.9,2,0,90.7,9,0.6428571428571429
5081504,Blake Horvath,Navy,American Athletic,Florida Atlantic,8,12,83,6.9,0,0,63.1,9,0.6666666666666666
4567747,Garrett Nussmeier,LSU,SEC,Texas A&M,22,35,168,4.8,1,0,53.3,9,0.6285714285714286
4870971,Marcel Reed,Texas A&M,SEC,LSU,12,21,202,9.6,2,2,92.4,9,0.5714285714285714
4899468,Kaden Anderson,Wyoming,Mountain West,Colorado State,16,24,154,6.4,2,0,74.6,9,0.6666666666666666
5122401,Darius Curry,Colorado State,Mountain West,Wyoming,9,16,112,7.0,0,0,24.4,9,0.5625
5054036,Jackson Brousseau,Colorado State,Mountain West,Wyoming,10,18,99,5.5,0,3,3.8,9,0.5555555555555556
5144078,Ethan Grunkemeyer,Penn State,Big Ten,Ohio State,19,28,145,5.2,0,1,82.3,10,0.6785714285714286
5079712,Julian Sayin,Ohio State,Big Ten,Penn State,20,23,316,13.7,4,0,99.1,10,0.8695652173913043
4597679,Luke Altmyer,Illinois,Big Ten,Rutgers,19,31,235,7.6,4,1,88.9,10,0.6129032258064516
4432722,Athan Kaliakmanis,Rutgers,Big Ten,Illinois,25,45,253,5.6,1,0,60.3,10,0.5555555555555556
5141741,Bryce Underwood,Michigan,Big Ten,Purdue,13,22,145,6.6,0,1,47.6,10,0.5909090909090909
5104738,Ryan Browne,Purdue,Big Ten,Michigan,19,24,133,5.5,1,0,79.1,10,0.7916666666666666
4426688,Kaiden Bennett,Delaware State,MEAC,Norfolk State,16,18,158,8.8,1,0,,10,0.8888888888888888
4695113,Otto Kuhns,Norfolk State,MEAC,Delaware State,22,34,311,9.1,3,1,,10,0.6470588235294118
5084404,Liam O'Brien,Pennsylvania,Ivy,Brown,18,27,222,8.2,1,1,,10,0.6666666666666666
5155943,James Murphy,Brown,Ivy,Pennsylvania,31,44,360,8.2,2,1,,10,0.7045454545454546
4879250,Cole Payton,North Dakota State,MVFC,Youngstown State,17,24,194,8.1,0,1,,10,0.7083333333333334
5109518,Beau Brungard,Youngstown State,MVFC,North Dakota State,19,30,203,6.8,1,1,,10,0.6333333333333333
5193343,Jim Ogle,Murray State,MVFC,Southern Illinois,14,26,124,4.8,1,1,,10,0.5384615384615384
4697094,DJ Williams,Southern Illinois,MVFC,Murray State,11,20,171,8.6,1,0,,10,0.55
4429179,Aidan Bouman,South Dakota,MVFC,North Dakota,14,20,173,8.7,1,0,,10,0.7
5155528,Jerry Kaminski,North Dakota,MVFC,South Dakota,16,30,177,5.9,0,2,,10,0.5333333333333333
5106897,Jack O'Connell,Stonehill,NEC,Robert Morris,13,24,116,4.8,1,0,,10,0.5416666666666666
5095112,Zach Tanner,Robert Morris,NEC,Stonehill,9,22,111,5.0,2,1,,10,0.4090909090909091
5164567,Kevin White,North Carolina A&T,CAA,Towson,11,25,90,3.6,0,2,,10,0.44
5301657,Andrew Indorf,Towson,CAA,North Carolina A&T,18,24,294,12.3,2,0,,10,0.75
4694939,Nathan Kent,Towson,CAA,North Carolina A&T,3,6,22,3.7,0,0,,10,0.5
5225700,Jack Snyder,Sacred Heart,FCS Independents,New Haven,13,24,158,6.6,1,0,,10,0.5416666666666666
4685334,A.J. Duffy,New Haven,NEC,Sacred Heart,21,35,210,6.0,1,1,,10,0.6
4877890,Kyle Wickersham,Richmond,Patriot,Fordham,23,35,193,5.5,1,1,,10,0.6571428571428571
4812381,Gunnar Smith,Fordham,Patriot,Richmond,19,36,91,2.5,1,2,,10,0.5277777777777778
5157481,Collin Hurst,Presbyterian,Pioneer,Valparaiso,26,32,278,8.7,2,1,,10,0.8125
5089335,Rowan Keefe,Valparaiso,Pioneer,Presbyterian,17,26,225,8.7,1,0,,10,0.6538461538461539
5027925,Jax Leatherwood,Southeast Missouri State,Big South-OVC,Charleston Southern,27,49,274,5.6,1,0,,10,0.5510204081632653
5164721,Zolten Osbourne,Charleston Southern,Big South-OVC,Southeast Missouri State,17,35,302,8.6,1,0,,10,0.4857142857142857
4577962,Camden Orth,Chattanooga,Southern,Western Carolina,15,27,241,8.9,1,2,,10,0.5555555555555556
4881032,Taron Dickens,Western Carolina,Southern,Chattanooga,18,29,225,7.8,4,0,,10,0.6206896551724138
5165884,Dom Nankil,San Diego,Pioneer,Dayton,16,23,215,9.3,2,0,,10,0.6956521739130435
5156751,Drew VanVleet,Dayton,Pioneer,San Diego,18,30,220,7.3,2,2,,10,0.6
5233879,Josh Brown,Mississippi Valley State,SWAC,Bethune-Cookman,36,57,418,7.3,1,1,,10,0.631578947368421
4565189,Cam Ransom,Bethune-Cookman,SWAC,Mississippi Valley State,14,22,154,7.0,1,0,,10,0.6363636363636364
4877811,Billy Atkins,South Carolina State,MEAC,Morgan State,21,32,363,11.3,1,1,,10,0.65625
5232049,Raymond Moore III,Morgan State,MEAC,South Carolina State,17,30,229,7.6,3,2,,10,0.5666666666666667
4878284,Tommy Rittenhouse,Illinois State,MVFC,Northern Iowa,28,37,228,6.2,1,0,,10,0.7567567567567568
4826635,Jaxon Dailey,Northern Iowa,MVFC,Illinois State,15,23,142,6.2,1,2,,10,0.6521739130434783
5092275,Ty Dieffenbach,Cal Poly,Big Sky,Portland State,14,23,207,9.0,1,1,,10,0.6086956521739131
5075571,John-Keawe Sagapolutele,Portland State,Big Sky,Cal Poly,17,26,252,9.7,1,1,,10,0.6538461538461539
4915622,Jake Strong,McNeese,Southland,Northwestern State,11,17,121,7.1,1,1,,10,0.6470588235294118
5226585,Abram Johnston,Northwestern State,Southland,McNeese,8,23,53,2.3,0,1,,10,0.34782608695652173
5302454,Eli Anderson,Northwestern State,Southland,McNeese,2,6,26,4.3,0,0,,10,0.3333333333333333
5113896,Cole Lacrue,Eastern Illinois,Big South-OVC,UT Martin,14,18,140,7.8,2,0,,10,0.7777777777777778
5225271,Connor Wolf,Eastern Illinois,Big South-OVC,UT Martin,5,5,100,20.0,1,0,,10,1.0
4709012,Jase Bauer,UT Martin,Big South-OVC,Eastern Illinois,22,29,172,5.9,2,0,,10,0.7586206896551724
4695784,Carson Camp,SE Louisiana,Southland,East Texas A&M,11,18,226,12.6,2,0,,10,0.6111111111111112
4685440,Kyle Lowe,SE Louisiana,Southland,East Texas A&M,9,11,85,7.7,1,0,,10,0.8181818181818182
5093929,Eric Rodriguez,East Texas A&M,Southland,SE Louisiana,17,31,184,5.9,0,1,,10,0.5483870967741935
5232131,KJ Cooper,Texas Southern,SWAC,Alcorn State,26,52,298,5.7,2,1,,10,0.5
4878822,Jaylon Tolbert,Alcorn State,SWAC,Texas Southern,20,24,222,9.3,1,0,,10,0.8333333333333334
5085337,Keyone Jenkins,Florida International,Conference USA,Missouri State,15,24,147,6.1,2,0,39.8,10,0.625
4879058,Joe Pesansky,Florida International,Conference USA,Missouri State,6,11,72,6.5,1,0,62.4,10,0.5454545454545454
4569535,Jacob Clark,Missouri State,Conference USA,Florida International,16,27,163,6.0,2,0,63.4,10,0.5925925925925926
